record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,forest,reserved_use,current_use,allottee_id,allottee_address,legal_gazette_notice,registration_date,title_issue_date,status,needs_manual_review
annex_14_nakuru_likia_forest_excision_6515,71,LIKIA/71,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6516,72,LIKIA/72,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Mosop Kiplangat,,Likia,2,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3824091,,,,,,0
annex_14_nakuru_likia_forest_excision_6517,73,LIKIA/73,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6518,74,LIKIA/74,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,John Kipngetich Chepkwony,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2409397,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6519,75,LIKIA/75,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Annah Chepkwony Kemei,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,135 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6520,76,LIKIA/76,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Tapeyobi Chepkemos Maritim,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,235 Rongai,,,,,0
annex_14_nakuru_likia_forest_excision_6521,77,LIKIA/77,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ruth Chebo Koech,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3841493,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6522,78,LIKIA/78,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,John Kibett A Chepkwony,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7624752,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6523,79,LIKIA/79,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Sarah Chelangat Ngasura,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1737958,135 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6524,80,LIKIA/80,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Jimmy Kiplele Bett,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1741034,73 Kidowa,,,,,0
annex_14_nakuru_likia_forest_excision_6525,81,LIKIA/81,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Samson Chepchieng Koment,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0603827,424 Kabarnet,,,,,0
annex_14_nakuru_likia_forest_excision_6526,82,LIKIA/82,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kipsiella Arap Maina,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6527,83,LIKIA/83,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Lesebet Chebet Chumo,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2404785,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6528,84,LIKIA/84,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Wilson Kiprono Rotich,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,9885194,24 Olenguruone,,,,,0
annex_14_nakuru_likia_forest_excision_6529,85,LIKIA/85,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kiplangat Arap Mosonik,,Likia,2.04,,2,527,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/07/97,Likia,,,4740845,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6530,85,LIKIA/85,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Silbah Chesang Samoei,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/07/97,Likia,,,4259871,530 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6531,86,LIKIA/86,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Wilson Tesot Koskey,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4746175,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6532,87,LIKIA/87,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rebecca Cherono Letich,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2434754,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6533,88,LIKIA/88,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kipterer Langat Maina,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,11015620,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6534,89,LIKIA/89,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6535,90,LIKIA/90,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6536,91,LIKIA/91,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Elizabeth Chemutai Arabat,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7650682,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6537,92,LIKIA/92,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rosa Chelangat Tigier,,Likia,2.02,,2,527,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7629548,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6538,93,LIKIA/93,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Sifora Chepkarus Chepkwony,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3840414,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6539,94,LIKIA/94,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Samwel Kipkoech Koske,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,9641014,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6540,95,LIKIA/95,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ruth Cherotich Korgoren,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2410924,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6541,96,LIKIA/96,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6542,97,LIKIA/97,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Elijah Kumutai Kitur,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2421090,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6543,98,LIKIA/98,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6544,99,LIKIA/99,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kipngetich Arap Keter,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1758396,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6545,100,LIKIA/100,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph K. Siele,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1754687,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6546,101,LIKIA/101,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kiprono Arap Langat,,Likia,2.04,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6547,102,LIKIA/102,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Elizabeth Chepkoech Ngerech,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0857765,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6548,103,LIKIA/103,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chepkangetich Chumo,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5223527,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6549,104,LIKIA/104,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Kiplangat Bett,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,11219980,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6550,105,LIKIA/105,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6551,106,LIKIA/106,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6552,107,LIKIA/107,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Richard Kipkoech,,Likia,2.18,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1330091,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6553,108,LIKIA/108,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Bornice Chepkemoi Kitur,,Likia,2.04,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4745389,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6554,109,LIKIA/109,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Chramogi Kitur,,Likia,2,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6555,110,LIKIA/110,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,John Kimutai Ngeny,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0869075,212 Sotik,,,,,0
annex_14_nakuru_likia_forest_excision_6556,111,LIKIA/111,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Silah Kipkonr Lelliony,,Likia,2,,2,528,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/07/97,Likia,,,6847375,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6557,111,LIKIA/111,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Jepkogei Dinah,,Likia,2,,2,528,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/07/97,Likia,,,7353174,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6558,112,LIKIA/112,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Martha Chebet Sang,,Likia,2.02,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2355767,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6559,113,LIKIA/113,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Daniel Kiptono Koech,,Likia,2.04,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0834786,28 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6560,114,LIKIA/114,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6561,115,LIKIA/115,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6562,116,LIKIA/116,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Helena Chepkonr Langat,,Likia,2.04,,2,528,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7647259,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6563,117,LIKIA/117,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Juliana Chesiele Towett,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2872312,111 Molo,,,,,0
annex_14_nakuru_likia_forest_excision_6564,118,LIKIA/118,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Johnstone Kiplangat Arap Keter,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,8660216/70,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6565,119,LIKIA/119,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6566,120,LIKIA/120,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6567,121,LIKIA/121,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rechael Chepkurui Bii,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6635566,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6568,122,LIKIA/122,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Samwel Kurero Kosumbei,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5223375,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6569,123,LIKIA/123,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Johana Cheruiyot Koskei,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,11408943,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6570,124,LIKIA/124,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rebecca Chemutai Koech,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7983491,24 Olenguruone,,,,,0
annex_14_nakuru_likia_forest_excision_6571,125,LIKIA/125,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joel Kipyegon A. Murei,,Likia,2,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6572,126,LIKIA/126,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Kiprotich Bett,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5236074,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6573,127,LIKIA/127,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joel K. Arap Koech,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0855909,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6574,128,LIKIA/128,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joel Kipkoech Mabwai,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5221769,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6575,129,LIKIA/129,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joel Kimtai Tuiya,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7401674,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6576,130,LIKIA/130,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kipto Arap Kilele,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7080966,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6577,131,LIKIA/131,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6578,132,LIKIA/132,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Jane Cherono Bett,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,8658144,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6579,133,LIKIA/133,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Edward Kiplangat Mutai,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/007/97,Likia,,,117181103,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6580,133,LIKIA/133,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Peter K. Bor,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/07/97,Likia,,,3445227/66,25 Kapsabet,,,,,0
annex_14_nakuru_likia_forest_excision_6581,134,LIKIA/134,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Edah Cherono Sawe,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,13123527,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6582,135,LIKIA/135,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rose Chepugnich,,Likia,2.04,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7534556,12066 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6583,136,LIKIA/136,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6584,137,LIKIA/137,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kimutai Arap Bii,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4746459,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6585,138,LIKIA/138,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ester Chepkirui Taa,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3879415,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6586,,,,forest_excision_allotment,Plot allocated in excised Likia Forest,John Kiptonui Rono,,Likia,,,2,529,annex_14_nakuru_likia_forest_excision.csv,Title Issued 26/6/003,Likia,,,2578015,104 Nakuru,,,,,1
annex_14_nakuru_likia_forest_excision_6587,139,LIKIA/139,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chepkoskengetich,,Likia,2.02,,2,529,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6020862,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6588,140,LIKIA/140,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6589,141,LIKIA/141,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Evaline Chemutai,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,12745580,24 Olenguruone,,,,,0
annex_14_nakuru_likia_forest_excision_6590,142,LIKIA/142,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Samuel K. Morogo,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5219771,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6591,143,LIKIA/143,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6592,144,LIKIA/144,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Christina Koe Kesembe,,Likia,2,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,76221130,171 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6593,145,LIKIA/145,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ruth Chepkurui Kirui,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3836422,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6594,146,LIKIA/146,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Philip Kipkirui Langat,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,8550686,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6595,147,LIKIA/147,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rusi Chebet Chepkwony,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2412299,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6596,148,LIKIA/148,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Raeli Sige Ngerechi,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2410650,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6597,149,LIKIA/149,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,John Kiplangat Kimeto,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6023072,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6598,150,LIKIA/150,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Julius K. Kozkei,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6022936,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6599,151,LIKIA/151,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Michael Kibisa Langat,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7227624,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6600,152,LIKIA/152,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6601,153,LIKIA/153,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Paul Kipkoech Ngeno,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2412428,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6602,154,LIKIA/154,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chepkorir Silaties,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1624396,370 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6603,155,LIKIA/155,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6604,156,LIKIA/156,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Emily Chelangat Mutai,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7625371,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6605,157,LIKIA/157,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6606,158,LIKIA/158,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chelangat Chepkwony,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4286142,,,,,,0
annex_14_nakuru_likia_forest_excision_6607,159,LIKIA/159,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6608,160,LIKIA/160,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Chelangat Pascaline,,Likia,2.2,,2,530,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/007/97,Likia,,,10990948,7270 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6609,160,LIKIA/160,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kiptuya A. Koech,,Likia,2.02,,2,530,annex_14_nakuru_likia_forest_excision.csv,Title Issued 16/007/98,Likia,,,3009821,81 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6610,161,LIKIA/161,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Josiah Kiptanui Sitienei,,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2414316,12066 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6611,162,LIKIA/162,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chelangat Sitien (1st Allottee),,Likia,2.04,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2413528,12066 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6612,,,,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Mosabeti Kilele,,Likia,,,2,530,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2410097,785 Naivasha,,,,,1
annex_14_nakuru_likia_forest_excision_6613,163,LIKIA/163,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Paul Kiprono Sitenei,,Likia,2.04,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2411483,12066 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6614,164,LIKIA/164,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6615,165,LIKIA/165,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,David Kipkoskei Korir,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2420024,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6616,166,LIKIA/166,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ruth Chebui Rere,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,11618529,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6617,167,LIKIA/167,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Bii Mosonik,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3620579,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6618,168,LIKIA/168,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chelangat Kenduiwo,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,47486009,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6619,169,LIKIA/169,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Priscilla Chepkoech A. Muge,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0857574,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6620,170,LIKIA/170,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chepkemoi Langat,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1773634,134 Kapkembos,,,,,0
