record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,key_scope,parcel_display,needs_manual_review
forest_excision_scheme_0200,Karura Baptist Convention,,unknown,forest_excision_scheme,Private development,Baptist Church,,"Karura, Nairobi, Nairobi",0.81,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Baptist Convention; BP No: 175/333; Year: 1991; Purpose: Private development; Status: Not occupied; Legal procedure: Illegal; Remarks: Area is not developed,none,Karura forest excision — Baptist Convention,0
forest_excision_scheme_0201,Ngong Road Nairobi ASK Show,,unknown,forest_excision_scheme,Expansion of ASK Show ground,ASK,,"Ngong, Nairobi, Nairobi",7.51,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Nairobi ASK Show; BP No: Not available; Year: 1992; Purpose: Expansion of ASK Show ground; Status: Partially occupied; Legal procedure: Illegal; Remarks: Area is not developed. ASK are using this area as a motor bike-racing course. Revoke.,none,Ngong Road forest excision — Nairobi ASK Show,0
forest_excision_scheme_0202,Ngong Road Mounted police,,unknown,forest_excision_scheme,Mounted police training unit,Private Developers,,"Ngong, Nairobi, Nairobi",5.30,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mounted police; BP No: Not available; Year: 1992; Purpose: Mounted police training unit; Status: Partially occupied; Legal procedure: Illegal; Remarks: Area was partitioned into L. R. Nos 254421-25448 Construction of Residential houses is going on. Revoke Title,none,Ngong Road forest excision — Mounted police,0
forest_excision_scheme_0203,Ngong Road Private Development,,unknown,forest_excision_scheme,Residential houses,Private Developers,,"Ngong, Nairobi, Nairobi",2.03,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Private Development; BP No: Not available.; Year: 1992; Purpose: Residential houses; Status: Partially occupied; Legal procedure: Illegal; Remarks: Area is not developed,none,Ngong Road forest excision — Private Development,0
forest_excision_scheme_0204,Ngong Road Nairobi ASK Show,,unknown,forest_excision_scheme,Expansion of ASK,Nairobi ASK,,"Ngong, Nairobi, Nairobi",18.00,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Nairobi ASK Show; BP No: Not available; Year: 1993; Purpose: Expansion of ASK; Status: Partially occupied; Legal procedure: Illegal; Remarks: Area not developed,none,Ngong Road forest excision — Nairobi ASK Show,0
forest_excision_scheme_0205,"Karura S. Kiruki, Lt. Gen. H. Njoroge & others",,unknown,forest_excision_scheme,Private development,"Shadrack, Kiruki, Lt. Gen. H. Njoroge & others",,"Karura, Nairobi, Nairobi",16.00,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,"Excision: S. Kiruki, Lt. Gen. H. Njoroge & others; BP No: 175/343; Year: 1994; Purpose: Private development; Status: Not occupied; Legal procedure: Illegal; Remarks: Area not developed. Lt. Gen. Njoroge returned title.",none,"Karura forest excision — S. Kiruki, Lt. Gen. H. Njoroge & others",0
forest_excision_scheme_0206,Karura Pelican Engineering & Construction Co. Ltd.,,unknown,forest_excision_scheme,Private development,"June Moi, Pelican Engineering & Construction Co. Ltd.",,"Karura, Nairobi, Nairobi",18.41,Revoke,2,18,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Pelican Engineering & Construction Co. Ltd.; BP No: 175/342; Year: 1994; Purpose: Private development; Status: Sold to NSSF; Remarks: Area not developed.,none,Karura forest excision — Pelican Engineering & Construction Co. Ltd.,0
forest_excision_scheme_0207,Karura Sardul Singh Virdi & Gurshran Kaur Virdi,,unknown,forest_excision_scheme,Private development,Sardul Singh Virdi & Gurshran Kaur Virdi,,"Karura, Nairobi, Nairobi",0.87,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Sardul Singh Virdi & Gurshran Kaur Virdi; BP No: Not available; Year: 1994; Purpose: Private development; Status: Not occupied; Legal procedure: Illegal; Remarks: Area is Registered as L.R.No.17942. It has been Sold to Peter Kamau. Area is not developed,none,Karura forest excision — Sardul Singh Virdi & Gurshran Kaur Virdi,0
forest_excision_scheme_0208,Ngong Mugumoini PCEA Church,,unknown,forest_excision_scheme,Expansion of the church,PCEA Dagoretti Parish & Others,,"Ngong, Nairobi, Nairobi",2.47,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mugumoini PCEA Church; BP No: 175/338; Year: 1995; Purpose: Expansion of the church; Status: Not occupied; Legal procedure: Illegal; Remarks: Area not developed.,none,Ngong forest excision — Mugumoini PCEA Church,0
forest_excision_scheme_0209,Karura N.S.I.S Special School.,,unknown,forest_excision_scheme,Construction of School,National Security Intelligence Service,,"Karura, Nairobi, Nairobi",20.33,Legalise excision,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: N.S.I.S Special School.; BP No: Not available; Year: 1997; Purpose: Construction of School; Status: Occupied; Legal procedure: Illegal; Remarks: N.S.I.S. HQS. Built.,none,Karura forest excision — N.S.I.S Special School.,0
forest_excision_scheme_0210,Karura Mr. Julius Waweru Mungai,,unknown,forest_excision_scheme,Private development,Initially allocated to Hezekiah Kogo Karanja in 1992.,,"Karura, Nairobi, Nairobi",0.1899,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mr. Julius Waweru Mungai; BP No: Not available; Year: 1996; Purpose: Private development; Status: Occupied; Legal procedure: Illegal; Remarks: The area is Developed.,none,Karura forest excision — Mr. Julius Waweru Mungai,0
forest_excision_scheme_0211,Karura Farmwell Promotions Ltd.,,unknown,forest_excision_scheme,Private development,Initially allocated to Hezekiah Kogo Karanja in 1992.,,"Karura, Nairobi, Nairobi",0.1887,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Farmwell Promotions Ltd.; BP No: Not available; Year: 1993; Purpose: Private development; Legal procedure: Illegal; Remarks: The area is not developed.,none,Karura forest excision — Farmwell Promotions Ltd.,0
forest_excision_scheme_0212,Karura Mr. Samson Muriithi Nduhiu,,unknown,forest_excision_scheme,Private development,Allocated in 1992,,"Karura, Nairobi, Nairobi",0.2179,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mr. Samson Muriithi Nduhiu; BP No: Not available.; Year: 1992; Purpose: Private development; Status: Occupied; Legal procedure: Illegal; Remarks: The area is Developed.,none,Karura forest excision — Mr. Samson Muriithi Nduhiu,0
forest_excision_scheme_0213,Ngong Ngong road motel and Supermarket,,unknown,forest_excision_scheme,Private development,Private Developers,,"Ngong, Nairobi, Nairobi",8.8,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Ngong road motel and Supermarket; BP No: Not available; Year: 1997; Purpose: Private development; Status: Not occupied; Legal procedure: Illegal; Remarks: The area is not developed.,none,Ngong forest excision — Ngong road motel and Supermarket,0
forest_excision_scheme_0214,Ngong Ngong road hospital,,unknown,forest_excision_scheme,Private development,Private Developers,,"Ngong, Nairobi, Nairobi",8.55,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Ngong road hospital; BP No: 175/361 175/362; Year: 1997; Purpose: Private development; Status: Not occupied; Legal procedure: Illegal; Remarks: The area is not developed.,none,Ngong forest excision — Ngong road hospital,0
forest_excision_scheme_0215,Karura Agha Khan Cemetery,,unknown,forest_excision_scheme,Cemetery,Aghakan Community,,"Karura, Nairobi, Nairobi",8.00,Revoke,2,19,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Agha Khan Cemetery; BP No: Not available; Year: 1998; Purpose: Cemetery; Status: Not occupied; Legal procedure: Illegal; Remarks: The area is not developed. A proposal was made.,none,Karura forest excision — Agha Khan Cemetery,0
forest_excision_scheme_0216,Karura ICRAF,,unknown,forest_excision_scheme,iCRAF Hqs,"ICRAF, Private developers.",,"Karura, Nairobi, Nairobi",8.10,Legalise excision for ICRAF and revoke the 5.1 ha allocated to individuals and now for a hotel construction.,2,20,annex_02_forest _excisions _1962 _to_ date.csv,Excision: ICRAF; BP No: 175/294; Year: 1989; Purpose: iCRAF Hqs; Status: 3.0 ha occupied by ICRAF. 5.1ha given to individuals not occupied.; Legal procedure: Illegal; Remarks: 3.00 hectares allocated to ICRAF is developed while the rest of 5.10 hectares is not developed.,none,Karura forest excision — ICRAF,0
forest_excision_scheme_0217,Karura Hon. J.J. Kamotho,,unknown,forest_excision_scheme,Private development,Hon. J.J Kamotho,,"Karura, Nairobi, Nairobi",2.67,Revoke,2,20,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Hon. J.J. Kamotho; BP No: 175/293; Year: 1989; Purpose: Private development; Status: Not occupied; Legal procedure: Illegal; Remarks: Area not developed.,none,Karura forest excision — Hon. J.J. Kamotho,0
forest_excision_scheme_0218,Ngong St. Francis Church,,unknown,forest_excision_scheme,School establishment,St. Francis ACK Church.,,"Ngong, Nairobi, Nairobi",2.50,Revoke,2,20,annex_02_forest _excisions _1962 _to_ date.csv,Excision: St. Francis Church; BP No: Not available; Year: 1989; Purpose: School establishment; Status: Not occupied; Legal procedure: Illegal; Remarks: Area not developed.,none,Ngong forest excision — St. Francis Church,0
forest_excision_scheme_0219,Ngong Kenya Broadcasting Corporation,,unknown,forest_excision_scheme,Construction of KBC headquarters,40 47 ha surveyed for KBC.,,"Ngong, Nairobi, Nairobi",40.47,Revoke allocations to K.C.B. and any subsequent allottees,2,20,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kenya Broadcasting Corporation; BP No: 175/332; Year: 1988; Purpose: Construction of KBC headquarters; Status: Not occupied; Legal procedure: Illegal; Remarks: Area not developed,none,Ngong forest excision — Kenya Broadcasting Corporation,0
forest_excision_scheme_0220,Ngong Nairobi Women Prison Extension,,unknown,forest_excision_scheme,Expansion of Lang'ata women prison,"Some of the land transferred to private developers. eg Mr. Marimoi, former MP.",,"Ngong, Nairobi, Nairobi",8.80,Legalise excision for Prisons and revoke all others,2,20,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Nairobi Women Prison Extension; BP No: Not available; Year: 1985; Purpose: Expansion of Lang'ata women prison; Status: Occupied; Legal procedure: Illegal; Remarks: Prison Dept. has developed a quarter of the area while the rest was allocated to Private Developers who have built the area.,none,Ngong forest excision — Nairobi Women Prison Extension,0
forest_excision_scheme_0221,Ngong Prisons industrial centre,,unknown,forest_excision_scheme,Exchange forest land,Land transferred to private developers.,,"Ngong, Nairobi, Nairobi",15.09,Revoke,2,20,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Prisons industrial centre; BP No: 175/274; Year: 1985; Purpose: Exchange forest land; Status: Occupied; Legal procedure: Illegal; Remarks: This area was allocated to individuals who then transferred the land to among others: Catholic Church and Kenya Medical Resuscitation Centre. A big part of the area is developed.,none,Ngong forest excision — Prisons industrial centre,0
forest_excision_scheme_0222,Ngong Road Ngong Forest primary School,,unknown,forest_excision_scheme,School development,Nairobi City Council,,"Ngong, Nairobi, Nairobi",3.83,Revoke,2,21,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Ngong Forest primary School; BP No: Not available; Year: 1982; Purpose: School development; Status: Occupied; Legal procedure: Illegal; Remarks: The School is located in Ngong Road Forest and it was intended to cater for the children of forest Workers. The additional requested area is not developed. The School does not require more land.,none,Ngong Road forest excision — Ngong Forest primary School,0
forest_excision_scheme_0223,Karura C R.D.O's Tumaini School,,unknown,forest_excision_scheme,School,Tumaini School,,"Karura, Nairobi, Nairobi",26.25,Revoke,2,21,annex_02_forest _excisions _1962 _to_ date.csv,Excision: C R.D.O's Tumaini School; BP No: 175/228; Year: 1980; Purpose: School; Status: Not occupied; Legal procedure: Illegal; Remarks: The area is not developed.,none,Karura forest excision — C R.D.O's Tumaini School,0
forest_excision_scheme_0224,Marmanet Uaso Narok,,unknown,forest_excision_scheme,Exchange with 12.57 neighbouring Lariak forest,F N Macharia and Forest Department,,"Marmanet, Laikipia, Rift Valley",14.16,Review,2,21,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Uaso Narok; BP No: Not available; Year: 2000; Purpose: Exchange with 12.57 neighbouring Lariak forest; Status: Settled; Legal procedure: Illegal; Remarks: The Transfer is not finalized. Macharia was allocated 14.16 hectares in Uaso Narok Sett. Scheme.,none,Marmanet forest excision — Uaso Narok,0
forest_excision_scheme_0225,N. Tinderet. N. Tinderet,,unknown,forest_excision_scheme,School Development,Olenguse community,,"Cengalo, Uasin Gishu, Rift Valley",2,Revoke,2,22,annex_02_forest _excisions _1962 _to_ date.csv,Excision: N. Tinderet; BP No: Not available; Year: 2000; Purpose: School Development; Status: Not occupied; Legal procedure: Illegal; Remarks: The area is not developed,none,N. Tinderet. forest excision — N. Tinderet,0
forest_excision_scheme_0226,Lembus. Lembus,,unknown,forest_excision_scheme,Construction of public institutions.,Unknown,,"Lembus, Koibatek, Rift Valley",505.2,Revoke,2,22,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Lembus; BP No: Not available; Year: 1999; Purpose: Construction of public institutions.; Status: Occupied; Legal procedure: Illegal; Remarks: Many Institutions and public amenities established in the forest without authority.,none,Lembus. forest excision — Lembus,0
forest_excision_scheme_0227,Kapchemutwa. Chebiemit Extension,,unknown,forest_excision_scheme,Extension of Divisional Hqs,Marakwet County Council,,"Cheptongei, Marakwet, Rift Valley",12.14,Revoke,2,22,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Chebiemit Extension; BP No: Not available; Year: 1999; Purpose: Extension of Divisional Hqs; Status: Area Planned.; Legal procedure: Illegal; Remarks: A portion of the area is built.,none,Kapchemutwa. forest excision — Chebiemit Extension,0
forest_excision_scheme_0228,South Nandi Kobujoi Catholic Girls sec. School,,unknown,forest_excision_scheme,School development,Local community,,"South Nandi, Nandi, Rift Valley",20.23,Legalise school excision and revoke extra land,2,22,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kobujoi Catholic Girls sec. School; BP No: Not available; Year: 1999; Purpose: School development; Status: Not occupied; Legal procedure: Illegal; Remarks: 16.00 hectares surveyed for Fr.Myer's School. The girls School is already established. Issue a renewable license.,none,South Nandi forest excision — Kobujoi Catholic Girls sec. School,0
forest_excision_scheme_0229,South Nandi Kobujoi,,unknown,forest_excision_scheme,Settlement of people displaced by Kaptkolei Sec. School,S. K. Cheramboss,,"South Nandi, Nandi, Rift Valley",23.66,Revoke,2,22,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kobujoi; BP No: 180/240; Year: 1999; Purpose: Settlement of people displaced by Kaptkolei Sec. School; Status: Not occupied; Legal procedure: Illegal; Remarks: Area not Settled,none,South Nandi forest excision — Kobujoi,0
forest_excision_scheme_0230,South Nandi Chepkumai/ Ngerek land exchange,,unknown,forest_excision_scheme,Exchange 989.17 ha with farmers on hilly terrain,"Sally Kosgei, Henry Kosgey, Zakayo Cheruiyot and others",,"South Nandi, Nandi, Rift Valley",1170.0,Revoke,2,22,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Chepkumai/ Ngerek land exchange; BP No: Not available; Year: 1999; Purpose: Exchange 989.17 ha with farmers on hilly terrain; Status: Not occupied; Legal procedure: Illegal; Remarks: There is conflict in the ex-change as Ngerek Communiyt was left out.,none,South Nandi forest excision — Chepkumai/ Ngerek land exchange,0
forest_excision_scheme_0231,Chepalungu Chepalungu,,unknown,forest_excision_scheme,School development,Chelelach Primary School,,"Chepalungu, Bomet, Rift Valley",6.071,Legalise excision.,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Chepalungu; BP No: 180/231; Year: 1992; Purpose: School development; Status: School established; Legal procedure: Illegal; Remarks: Only about 3.00 ha. Is utilized.,none,Chepalungu forest excision — Chepalungu,0
forest_excision_scheme_0232,Chepalungu Siongroi Girls Sec School,,unknown,forest_excision_scheme,School development,Siongroi Girls school,,"Chepalungu, Bomet, Rift Valley",7.956,Legalise excision.,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Siongroi Girls Sec School; BP No: 180/233; Year: 1994; Purpose: School development; Status: School established; Legal procedure: Illegal; Remarks: The School has added it self another 8 hectares,none,Chepalungu forest excision — Siongroi Girls Sec School,0
forest_excision_scheme_0233,"S.W, Mau Bomet County Council",,unknown,forest_excision_scheme,Tea development,Bomet County Council,,"Chepalungu/ Olenguruone, Bomet, Rift Valley",102.179,Revoke,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Bomet County Council; BP No: 175/344; Year: 1994; Purpose: Tea development; Status: Tea established; Legal procedure: Illegal,none,"S.W, Mau forest excision — Bomet County Council",0
forest_excision_scheme_0234,Chepalungu Bomet County Council,,unknown,forest_excision_scheme,Expansion of Market and a Church,Siongroi Market and a Church,,"Chepalungu, Bomet, Rift Valley",64.75,Revoke,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Bomet County Council; BP No: 180/232; Year: 1995; Purpose: Expansion of Market and a Church; Status: Partly established; Legal procedure: Illegal; Remarks: The area is Partially,none,Chepalungu forest excision — Bomet County Council,0
forest_excision_scheme_0235,Lelan Lelan,,unknown,forest_excision_scheme,Settle landless people,Landless People,,"West Pokot, Kapenguria, Rift Valley",601.5,Legalise the settlement,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Lelan; BP No: Not available; Year: 1995; Purpose: Settle landless people; Status: Partially Settled; Legal procedure: Illegal; Remarks: Area is settled,none,Lelan forest excision — Lelan,0
forest_excision_scheme_0236,Kaptagat. Kaptagat /Kipturos,,unknown,forest_excision_scheme,Exchange with 44.796 neighbouring Tapendo block,Tapendo farmers/ Forest Department,,"Kaptagat, Keiyo, Rift Valley",44.796,Investigate,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kaptagat /Kipturos; BP No: Not available; Year: 1990; Purpose: Exchange with 44.796 neighbouring Tapendo block; Status: Occupied; Legal procedure: Illegal,none,Kaptagat. forest excision — Kaptagat /Kipturos,0
forest_excision_scheme_0237,Kapchemutwa. Chebara A,,unknown,forest_excision_scheme,Expansion of Chebara market,Keiyo County council,,"Elgeyo, Keiyo, Rift Valley",34,Investigate,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Chebara A; BP No: Not available; Year: 1992; Purpose: Expansion of Chebara market; Status: Occupied; Legal procedure: Illegal; Remarks: A shopping centre is built.,none,Kapchemutwa. forest excision — Chebara A,0
forest_excision_scheme_0238,Kapchemutwa Kapchoroa,,unknown,forest_excision_scheme,Settlement,Landless People,,"Kapchoroa, Keiyo, Rift Valley",148,Revoke,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kapchoroa; BP No: Not available; Year: 1993; Purpose: Settlement; Status: Not occupied; Legal procedure: Legalise; Remarks: Area is settled.,none,Kapchemutwa forest excision — Kapchoroa,0
forest_excision_scheme_0239,Kaptagat Kaptagat,,unknown,forest_excision_scheme,Relocation of sawmill,Kaptagat sawmill,,"Kaptagat, Keiyo, Rift Valley",58.27,Revoke,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kaptagat; BP No: Not available; Year: 1994; Purpose: Relocation of sawmill; Status: Not occupied; Legal procedure: Illegal; Remarks: Exchange has not been consummated,none,Kaptagat forest excision — Kaptagat,0
forest_excision_scheme_0240,Kipkabus Kibonge (Tingwa),,unknown,forest_excision_scheme,Exchange with 94.88 neighbouring Tingua Forest Reserve,Tingwa people/Forest Department,,"Kipkabus, Keiyo, Rift Valley",475,Revoke,2,24,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kibonge (Tingwa); BP No: Not available; Year: 1995; Purpose: Exchange with 94.88 neighbouring Tingua Forest Reserve; Status: Occupied; Legal procedure: Illegal; Remarks: The beneficiaries Have not surrendered their Title deeds to the Forest Department,none,Kipkabus forest excision — Kibonge (Tingwa),0
forest_excision_scheme_0241,Kitale Township Kitale Municipal Expansion,,unknown,forest_excision_scheme,Various development programmes.,Kitale Municipal council,,"Kitale, Trans Nzoia, Rift Valley",92.27,Revoke,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kitale Municipal Expansion; BP No: Not available; Year: 1999; Purpose: Various development programmes.; Status: Area not occupied.; Legal procedure: Illegal; Remarks: The area is not developed,none,Kitale Township forest excision — Kitale Municipal Expansion,0
forest_excision_scheme_0242,Kapolet Sengwer,,unknown,forest_excision_scheme,Settlement of squatters who had invaded ADC Mitimani Farm.,Area is a critical catchment for river Nzoia. Undeserving people given.,,"Kapolet, Trans Nzoia, Rift Valley",513.76,Revoke,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Sengwer; BP No: Not available; Year: 1999; Purpose: Settlement of squatters who had invaded ADC Mitimani Farm.; Status: Area occupied illegally.; Legal procedure: Illegal; Remarks: The area is settled. Review with a view to exclude ecologically sensitive areas.,none,Kapolet forest excision — Sengwer,0
forest_excision_scheme_0243,Sikhendu Sikhendu,,unknown,forest_excision_scheme,Not known,Not koown.,,"Saboti, Trans Nzoia, Rift Valley",804.1,Revoke,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Sikhendu; BP No: Not available; Year: 1999; Purpose: Not known; Status: Area not occupied.; Legal procedure: Illegal; Remarks: The forest is intact,none,Sikhendu forest excision — Sikhendu,0
forest_excision_scheme_0244,Loitokitok Mrs. Siyote,,unknown,forest_excision_scheme,Farming,Mrs. Siyote,,"Loitokitok, Kajiado, Rift Valley",6.1,Revoke,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mrs. Siyote; BP No: Not available; Year: 2001; Purpose: Farming; Status: Occupied; Legal procedure: Illegal; Remarks: Area allocated by DC Kajiado.,none,Loitokitok forest excision — Mrs. Siyote,0
forest_excision_scheme_0245,Kimojoch Extension of Sacho Girls High School,,unknown,forest_excision_scheme,Eco-tourism,Sacho Girls High School,,"Kimojoch, Baringo, Rift Valley",47.71,Revoke,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Extension of Sacho Girls High School; BP No: 175/302; Year: 2002; Purpose: Eco-tourism; Status: Already taken position of the area.; Legal procedure: Illegal; Remarks: Area not developed. Also Sacho High School is occupying 18.4 hectares.,none,Kimojoch forest excision — Extension of Sacho Girls High School,0
forest_excision_scheme_0246,Ol'Arabel Ol'Arabel,,unknown,forest_excision_scheme,Settlement,Landless People,,"Ol'Arabel, Baringo, Rift Valley",6.273,Legalise excision occupied,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Ol'Arabel; BP No: Not available; Year: 1993; Purpose: Settlement; Status: Partially Settled; Legal procedure: Illegal; Remarks: Area Developed,none,Ol'Arabel forest excision — Ol'Arabel,0
forest_excision_scheme_0247,Mutarakwa Mutarakwa,,unknown,forest_excision_scheme,Tenges Health Centre,Local community,,"Mutarakwa, Baringo, Rift Valley",4.50,Legalise excision,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mutarakwa; BP No: Not available; Year: 1995; Purpose: Tenges Health Centre; Status: Occupied; Legal procedure: Illegal; Remarks: Area Developed,none,Mutarakwa forest excision — Mutarakwa,0
forest_excision_scheme_0248,Mutarakwa Mutarakwa,,unknown,forest_excision_scheme,School Development,Local community,,"Mutarakwa, Baringo, Rift Valley",5.45,Legalise excision,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Mutarakwa; BP No: Not available; Year: 1995; Purpose: School Development; Status: Occupied; Legal procedure: Illegal; Remarks: Area Developed,none,Mutarakwa forest excision — Mutarakwa,0
forest_excision_scheme_0249,Mutarakwa Tenges Trading Centre,,unknown,forest_excision_scheme,"Business plots, Cereals Board, Divisional HQs, KPTC tree nursery.",Baringo County Council,,"Tenges, Baringo, Rift Valley",18.60,Legalise excision,2,23,annex_02_forest _excisions _1962 _to_ date.csv,"Excision: Tenges Trading Centre; BP No: Not available; Year: 1995; Purpose: Business plots, Cereals Board, Divisional HQs, KPTC tree nursery.; Status: Occupied; Legal procedure: Illegal; Remarks: Area Developed",none,Mutarakwa forest excision — Tenges Trading Centre,0
forest_excision_scheme_0250,Mutarakwa Tenges Secondary School,,unknown,forest_excision_scheme,Tenges Secondary School,Tenges Secondary School,,"Tenges, Baringo, Rift Valley",5.45,Legalise excision,2,23,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Tenges Secondary School; BP No: Not available; Year: 1995; Purpose: Tenges Secondary School; Status: Occupied; Legal procedure: Illegal; Remarks: Area Developed,none,Mutarakwa forest excision — Tenges Secondary School,0
forest_excision_scheme_0251,Kaptagat Kaptagat,,unknown,forest_excision_scheme,Divisional Hqs,Government,,"Kaptagat, Keiyo, Rift Valley",32.37,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kaptagat; BP No: Not available; Year: 1998; Purpose: Divisional Hqs; Status: Not occupied; Legal procedure: Investigate; Remarks: Most of the area is not developed,none,Kaptagat forest excision — Kaptagat,0
forest_excision_scheme_0252,Kipkabus Kipkabus/Kibonge,,unknown,forest_excision_scheme,Settlement,Landless People,,"Kipkabus, Keiyo, Rift Valley",475,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Kipkabus/Kibonge; BP No: Not available; Year: 1998; Purpose: Settlement; Status: Partially occupied; Legal procedure: Illegal; Remarks: The beneficiaries Have not surrendered their Title deeds to the Forest Department,none,Kipkabus forest excision — Kipkabus/Kibonge,0
forest_excision_scheme_0253,Mt. Londiani Londiani,,unknown,forest_excision_scheme,Extension of Londiani Town,Londiani Town Council,,"Londiani, Kencho, Rift Valley",17.37,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Londiani; BP No: Not available; Year: 1992; Purpose: Extension of Londiani Town; Status: Area not occupied; Legal procedure: Illegal; Remarks: Area is still forestland.,none,Mt. Londiani forest excision — Londiani,0
forest_excision_scheme_0254,S.W. Mau Saosa,,unknown,forest_excision_scheme,Agricultural development,Kencho Rural Multi-purpose Co-operative society,,"Kericho, Kencho, Rift Valley",74.72,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Saosa; BP No: 175/348; Year: 1994; Purpose: Agricultural development; Status: Area under tea; Legal procedure: Illegal; Remarks: Area planted with Tea. A license at Market value should be issued.,none,S.W. Mau forest excision — Saosa,0
forest_excision_scheme_0255,S.W. Mau S W. Mau,,unknown,forest_excision_scheme,Agricultural development,Kencho Rural Multi-purpose Co-operative society,,"Kencho, Kencho, Rift Valley",5.14,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: S W. Mau; BP No: 175/350; Year: 1994; Purpose: Agricultural development; Status: Area under tea; Legal procedure: Illegal; Remarks: Area planted with Tea. A license at Market value should be issued,none,S.W. Mau forest excision — S W. Mau,0
forest_excision_scheme_0256,S W. Mau S W. Mau,,unknown,forest_excision_scheme,Agricultural development,Kencho Rural Multi-purpose Co-operative society,,"Kencho, Kencho, Rift Valley",292.97,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: S W. Mau; BP No: 175/351; Year: 1994; Purpose: Agricultural development; Status: Area under tea; Legal procedure: Illegal; Remarks: Area planted with Tea. A license at Market value should be issued,none,S W. Mau forest excision — S W. Mau,0
forest_excision_scheme_0257,W.Mau Frankways Sawmills,,unknown,forest_excision_scheme,Construction of a Sawmill,Hon Franklin Bett,,"Kensoi, Kencho, Rift Valley",10,Revoke,2,25,annex_02_forest _excisions _1962 _to_ date.csv,Excision: Frankways Sawmills; BP No: Not available; Year: 1995; Purpose: Construction of a Sawmill; Status: Area occupied; Legal procedure: Illegal; Remarks: The area is too big for a Saw Mill,none,W.Mau forest excision — Frankways Sawmills,0
